label	surface	norm	source_file	source_kind	count_hint
PERSON	Pamokkha	pamokkha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Panada	panada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pancala	pancala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Panga	panga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paraga	paraga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Parakusinata	parakusinata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Parakusitanata	parakusitanata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paramatta	paramatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paramatta Brahma	paramatta brahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paranimmita	paranimmita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paranimmita Vasavatti	paranimmita vasavatti	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paranimmitavasavatti	paranimmitavasavatti	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Parasiri	parasiri	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Parileyyaka	parileyyaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paritta	paritta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Parittabha	parittabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Parittasubha	parittasubha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pasenadi Kosala	pasenadi kosala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pasura	pasura	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Patacara	patacara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pataliputta	pataliputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pathavi	pathavi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pava	pava	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pavarika	pavarika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pavatta	pavatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pavittha	pavittha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pañcakanga	pañcakanga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pañcalacanda	pañcalacanda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pañcasikha	pañcasikha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Perfect One	perfect one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Phagguna	phagguna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pilotika	pilotika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pindola	pindola	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pingiya	pingiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Piyadassi	piyadassi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Piṅgalakoccha	piṅgalakoccha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pokkharasataka	pokkharasataka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Posala	posala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Potaliputta	potaliputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Potthapada	potthapada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Prince Abhaya	prince abhaya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Prince Jayasena	prince jayasena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Prince Sudassana	prince sudassana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Prince Udayibhadda	prince udayibhadda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Princess Vajiri	princess vajiri	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pukkusa	pukkusa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pukkusati	pukkusati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Punabbasu	punabbasu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Punna	punna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Punna Mantaniputta	punna mantaniputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Punnaka	punnaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Punnika	punnika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Purana Kassapa	purana kassapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Purindada	purindada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pāvā	pāvā	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pāṭaliputta	pāṭaliputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pūraṇa Kassapa	pūraṇa kassapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Queen Mallika	queen mallika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Queen Mallikaa	queen mallikaa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Queen Mallikā	queen mallikā	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Queen Videha	queen videha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Radha	radha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rahu	rahu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rahula	rahula	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rahula the Fortunate	rahula the fortunate	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Raja	raja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rajagir	rajagir	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rakkhita	rakkhita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rama	rama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ramagama	ramagama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rammaka	rammaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ratthapala	ratthapala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Resplendent One	resplendent one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Revata	revata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Reverend Gotama	reverend gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rohana	rohana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rohini's father	rohini's father	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rohitassa	rohitassa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Roja	roja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rosika	rosika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Rucira	rucira	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saariputta	saariputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saavatthii	saavatthii	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saavatthii Kassapa	saavatthii kassapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saccaka	saccaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saccaka the Nigantha	saccaka the nigantha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saccaka the Nigaṇṭha-son	saccaka the nigaṇṭha-son	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Saccanama	saccanama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sadamatta	sadamatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sahadhammas	sahadhammas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sahali	sahali	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sahampati Brahma	sahampati brahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sakka	sakka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sakula	sakula	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Salavatika	salavatika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Salha	salha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Samana	samana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Samanas	samanas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Samiddhi	samiddhi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Samyutta	samyutta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sanankumara	sanankumara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sandha	sandha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sangaarava	sangaarava	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sangarava	sangarava	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Santacitta	santacitta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Santusita	santusita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Santuttha	santuttha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sarabhanga	sarabhanga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sarabhu	sarabhu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sarabhū	sarabhū	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sarakaani	sarakaani	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sarassati	sarassati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sariputta	sariputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sata	sata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sattha	sattha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Satullapa	satullapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Savatthia	savatthia	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sayha	sayha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sañjaya	sañjaya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sañjaya Belatthaputta	sañjaya belatthaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sañjaya Velatthaputta	sañjaya velatthaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sañjaya Velaṭṭhaputta	sañjaya velaṭṭhaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sedaka	sedaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Seeing One	seeing one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sela	sela	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sena	sena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Seniya	seniya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Serisakka	serisakka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sesavati	sesavati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Setabya	setabya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sigala	sigala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sigalaka	sigalaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Siha	siha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sikhi	sikhi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sir Potthapada	sir potthapada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sirima	sirima	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sister Sisupacala	sister sisupacala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sister Upacala	sister upacala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sisupacala	sisupacala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sivaka	sivaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sobhita	sobhita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Soma	soma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sona	sona	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Soni	soni	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sopaka	sopaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sorata	sorata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Soṇa	soṇa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Soṇa Koṭikaṇṇa	soṇa koṭikaṇṇa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Spiritually Ennobled One	spiritually ennobled one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Stainless One	stainless one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subahu	subahu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subha	subha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subhadda	subhadda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subhadda the Wanderer	subhadda the wanderer	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subhadda the wandering	subhadda the wandering	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subhakinna	subhakinna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Subrahma	subrahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sucitti	sucitti	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sudassa	sudassa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sudassana	sudassana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sudassi	sudassi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sudatha	sudatha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sudatta	sudatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suddhodana	suddhodana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sugata	sugata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sujata	sujata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sujātā	sujātā	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sukha	sukha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sumana	sumana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sumangala	sumangala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sumbha	sumbha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sumukha	sumukha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sunakkhatta	sunakkhatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sundara	sundara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sundarika	sundarika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sundarika Bharadvaja	sundarika bharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sundarī	sundarī	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sunidha	sunidha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sunimmita	sunimmita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sunīdha	sunīdha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Supannas	supannas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppabuddha	suppabuddha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppagedha	suppagedha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppanas	suppanas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Supparaka	supparaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppatitthita	suppatitthita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppavāsā	suppavāsā	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppavāsā's	suppavāsā's	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppiya	suppiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suppāraka	suppāraka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Supreme Buddha	supreme buddha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sura	sura	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Surasena	surasena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Surasenas	surasenas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suriya	suriya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suriyavaccasa	suriyavaccasa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suro	suro	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Susima	susima	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Susima the wanderer	susima the wanderer	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sutava	sutava	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sutavan	sutavan	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Suyama	suyama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sāmaṇḍakāni	sāmaṇḍakāni	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sāmāvatī	sāmāvatī	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sāriputta	sāriputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Sāti	sāti	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Taayana	taayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tadadhimutta	tadadhimutta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tagarasikhi	tagarasikhi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tagarasikhin	tagarasikhin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tapussa	tapussa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tatha	tatha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tathaagata	tathaagata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tathagata	tathagata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tathagatha	tathagatha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tathāgata	tathāgata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tatojasi	tatojasi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tatotala	tatotala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tattala	tattala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Teacher	teacher	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tejasi	tejasi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tejo	tejo	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Thunderbolt-in-Hand	thunderbolt-in-hand	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Timbaru	timbaru	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tissa	tissa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Todeyya	todeyya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Todeyya 's son	todeyya 's son	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Todeyya's son	todeyya's son	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Tuttha	tuttha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	U.n.naabha	u.n.naabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ubbiri	ubbiri	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uccangamaya	uccangamaya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uccaya	uccaya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Udaayii	udaayii	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Udaya	udaya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Udayi	udayi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Udayin	udayin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Udañña	udañña	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uddaka	uddaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uddaka Ramaputta	uddaka ramaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Udāyin	udāyin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ugga	ugga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uggahamana	uggahamana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ummapupphanibha	ummapupphanibha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Unrivalled One	unrivalled one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upacala	upacala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upaka	upaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upali	upali	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upananda	upananda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upanita	upanita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uparittha	uparittha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upasabha	upasabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upasidari	upasidari	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upasiva	upasiva	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upatissa	upatissa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Upavattana	upavattana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uppala	uppala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uppalavanna	uppalavanna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uruvelakappa	uruvelakappa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Usabha	usabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uttara	uttara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Uttiya	uttiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Vaccha	vaccha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Vacchagotta	vacchagotta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Vaisravana	vaisravana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Vajira	vajira	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Vajirahattha	vajirahattha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Vajirapāṇin	vajirapāṇin	graph/entities/TEXT/persons.txt	text_list	1
