person_name,aliases,ref,verse_count
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.1,10
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.10,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.2,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.3,7
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.4,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.5,5
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.6,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.7,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.8,6
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 4.9,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.1,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.10,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.2,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.3,8
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.4,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.5,10
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.6,18
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.7,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.8,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 5.9,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.1,19
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.10,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.2,5
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.3,1
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.4,5
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.5,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.6,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.7,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.8,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 6.9,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.1,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.10,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.2,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.3,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.4,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.5,5
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.6,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.7,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.8,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 7.9,8
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.1,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.10,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.2,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.3,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.4,2
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.5,21
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.6,15
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.7,5
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.8,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Ud 8.9,3
Buddha,"Awakened One|Blessed One|Exalted One|Fully Awakened One|Fortunate One|Gotama,Lord|Master|master Gotama|Master Gotama|Venerable Gotama|Tathagata|Tathāgata|Teacher|the Arahant|One Well-gone",Vv 1.16,7
Bhañña,,MN 117,1
Brahma,Great Brahma,AN 10.11,3
Brahma,Great Brahma,AN 100 (i-x).3,1
Brahma,Great Brahma,AN 100 (xi-xv).3,1
Brahma,Great Brahma,AN 12.11,1
Brahma,Great Brahma,AN 123.4,1
Brahma,Great Brahma,AN 125.4,1
Brahma,Great Brahma,AN 13.11,1
Brahma,Great Brahma,AN 16.11,1
Brahma,Great Brahma,AN 177.10,1
Brahma,Great Brahma,AN 184.4,1
Brahma,Great Brahma,AN 24.4,1
Brahma,Great Brahma,AN 28.5,1
Brahma,Great Brahma,AN 29.10,2
Brahma,Great Brahma,AN 35.9,1
Brahma,Great Brahma,AN 36.4,1
Brahma,Great Brahma,AN 38.2,1
Brahma,Great Brahma,AN 41.8,2
Brahma,Great Brahma,AN 41.9,1
Brahma,Great Brahma,AN 49.5,9
Brahma,Great Brahma,AN 49.7,1
Brahma,Great Brahma,AN 60.3,7
Brahma,Great Brahma,AN 70.3,2
Brahma,Great Brahma,DN 1,5
Brahma,Great Brahma,DN 11,18
Brahma,Great Brahma,DN 12,1
Brahma,Great Brahma,DN 15,1
Brahma,Great Brahma,DN 16,5
Brahma,Great Brahma,DN 2,1
Brahma,Great Brahma,DN 20,3
Brahma,Great Brahma,DN 31,3
Brahma,Great Brahma,Iti 1-27,1
Brahma,Great Brahma,Iti 100-112,3
Brahma,Great Brahma,Iti 106-112,1
Brahma,Great Brahma,Iti 50-99,1
Brahma,Great Brahma,MN 1,4
Brahma,Great Brahma,MN 107,3
Brahma,Great Brahma,MN 108,3
Brahma,Great Brahma,MN 117,1
Brahma,Great Brahma,MN 119,1
Brahma,Great Brahma,MN 12,10
Brahma,Great Brahma,MN 125,3
Brahma,Great Brahma,MN 138,2
Brahma,Great Brahma,MN 141,5
Brahma,Great Brahma,MN 18,4
Brahma,Great Brahma,MN 22,2
Brahma,Great Brahma,MN 26,5
Brahma,Great Brahma,MN 30,2
Brahma,Great Brahma,MN 41,3
Brahma,Great Brahma,MN 49,15
Brahma,Great Brahma,MN 53,2
Brahma,Great Brahma,MN 60,3
Brahma,Great Brahma,MN 93,17
Brahma,Great Brahma,MN 95,1
Brahma,Great Brahma,MN 97,10
Brahma,Great Brahma,Miln 3,3
Brahma,Great Brahma,Miln 5,1
Brahma,Great Brahma,SN 1.21,1
Brahma,Great Brahma,SN 1.6,5
Brahma,Great Brahma,SN 1.7,6
Brahma,Great Brahma,SN 11.56,7
Brahma,Great Brahma,SN 11.7,3
Brahma,Great Brahma,SN 12.10,2
Brahma,Great Brahma,SN 13.6,1
Brahma,Great Brahma,SN 132.35,3
Brahma,Great Brahma,SN 133.35,2
Brahma,Great Brahma,SN 14.36,1
Brahma,Great Brahma,SN 15.51,3
Brahma,Great Brahma,SN 15.6,1
Brahma,Great Brahma,SN 159.45,1
Brahma,Great Brahma,SN 18.7,1
Brahma,Great Brahma,SN 187.35,1
Brahma,Great Brahma,SN 2.6,7
Brahma,Great Brahma,SN 2.7,1
Brahma,Great Brahma,SN 20.51,1
Brahma,Great Brahma,SN 21.7,2
Brahma,Great Brahma,SN 3.41,1
Brahma,Great Brahma,SN 42.48,8
Brahma,Great Brahma,SN 49.22,2
Brahma,Great Brahma,SN 53.46,1
Brahma,Great Brahma,SN 54.46,1
Brahma,Great Brahma,SN 54.55,3
Brahma,Great Brahma,SN 55.46,8
Brahma,Great Brahma,SN 56.22,1
Brahma,Great Brahma,SN 7.42,1
Brahma,Great Brahma,SN 70.12,2
Brahma,Great Brahma,SN 79.22,1
Brahma,Great Brahma,SN 80.22,2
Brahma,Great Brahma,SN 9.40,1
Brahma,Great Brahma,Sn 1.10,2
Brahma,Great Brahma,Sn 1.4,3
Brahma,Great Brahma,Sn 1.7,3
Brahma,Great Brahma,Sn 3.12,2
Brahma,Great Brahma,Sn 5.15,1
Brahma,Great Brahma,Thig 12.1,3
Brahma,Great Brahma,Ud 8.5,1
Brahma Sahampati,,DN 16,1
Brahma Sahampati,,MN 26,4
Brahma Sahampati,,SN 1.6,4
Brahma Sahampati,,SN 13.6,1
Brahma Sahampati,,SN 2.6,2
Brahma Sahampati,,SN 80.22,2
Baka Brahma,,MN 49,7
Brahmadatta,,DN 1,4
Bāhiya,,Ud 1.10,14
Candima,,SN 9.2,6
Citta,,DN 20,1
Citta,,DN 9,8
Citta,,SN 10.41,10
Citta,,SN 3.41,6
Citta,,SN 4.41,7
Citta,,SN 5.41,2
Citta,,SN 6.41,11
Citta,,SN 7.41,1
deva-king Isana,,SN 3.11,2
deva-king Varuna,,SN 3.11,3
Devadatta,,AN 7.8,4
Devadatta,,AN 8.8,4
Devadatta,,Iti 50-99,1
Devadatta,,MN 29,1
Devadatta,,MN 58,1
Devadatta,,Ud 5.8,2
Dhanañjanin,,MN 97,30
Dhatarattha,,DN 20,3
Dhatarattha,,DN 32,2
Dona,,AN 36.4,2
Dona,,DN 16,6
Four Great Kings,,AN 12.11,1
Four Great Kings,,AN 13.11,1
Four Great Kings,,AN 29.10,1
Four Great Kings,,AN 43.8,1
Four Great Kings,,AN 49.7,1
Four Great Kings,,AN 70.3,2
Four Great Kings,,DN 11,4
Four Great Kings,,DN 16,1
Four Great Kings,,MN 12,2
Four Great Kings,,MN 41,1
Four Great Kings,,SN 11.56,1
Four Great Kings,,SN 54.55,3
Gavesin,,AN 180.5,11
Hatthaka of Alavi,,AN 23.8,4
Hatthaka of Alavi,,AN 24.8,2
Hatthaka of Alavi,,AN 34.3,1
Hinga,Hingu,MN 116,1
Sakka,Inda|Indra,AN 10.11,3
Sakka,Inda|Indra,AN 54.6,3
Sakka,Inda|Indra,AN 8.8,2
Sakka,Inda|Indra,DN 11,3
Sakka,Inda|Indra,DN 16,2
Sakka,Inda|Indra,DN 20,7
Sakka,Inda|Indra,DN 21,17
Sakka,Inda|Indra,DN 32,4
Sakka,Inda|Indra,Iti 1-27,1
Sakka,Inda|Indra,MN 22,2
Sakka,Inda|Indra,SN 15.6,1
Sakka,Inda|Indra,SN 2.45,1
Sakka,Inda|Indra,SN 207.35,3
Sakka,Inda|Indra,SN 3.11,5
Sakka,Inda|Indra,SN 4.11,3
Sakka,Inda|Indra,SN 5.11,10
Sakka,Inda|Indra,SN 79.22,1
Sakka,Inda|Indra,Sn 2.8,1
Sakka,Inda|Indra,Sn 5.15,1
Sakka,Inda|Indra,Thag 21,2
Sakka,Inda|Indra,Ud 3.2,2
Sakka,Inda|Indra,Ud 3.7,4
Sakka,Inda|Indra,Vv 3.7,1
Janavasabha,,DN 20,1
Janesabha,,DN 20,1
Janussonin,,AN 177.10,1
Janussonin,,AN 184.4,2
Janussonin,,MN 27,5
Janussonin,,MN 4,1
Kakusanda,,DN 32,2
Kapadika,,MN 95,5
King Ajatasattu,King Ajātasattu|King Ajatasattu Vedehiputta|King Ajātasattu Vedehiputta,DN 16,2
King Ajatasattu,King Ajātasattu|King Ajatasattu Vedehiputta|King Ajātasattu Vedehiputta,DN 2,6
King Ajatasattu,King Ajātasattu|King Ajatasattu Vedehiputta|King Ajātasattu Vedehiputta,MN 108,1
King Ajatasattu,King Ajātasattu|King Ajatasattu Vedehiputta|King Ajātasattu Vedehiputta,MN 35,2
King Ajatasattu,King Ajātasattu|King Ajatasattu Vedehiputta|King Ajātasattu Vedehiputta,SN 14.3,3
King Ajatasattu,King Ajātasattu|King Ajatasattu Vedehiputta|King Ajātasattu Vedehiputta,SN 15.3,2
King Pasenadi Kosala,King Pasenadi,AN 29.10,1
King Pasenadi Kosala,King Pasenadi,AN 49.5,2
King Pasenadi Kosala,King Pasenadi,DN 12,4
King Pasenadi Kosala,King Pasenadi,MN 24,1
King Pasenadi Kosala,King Pasenadi,MN 35,2
King Pasenadi Kosala,King Pasenadi,MN 86,7
King Pasenadi Kosala,King Pasenadi,MN 87,3
King Pasenadi Kosala,King Pasenadi,MN 90,23
King Pasenadi Kosala,King Pasenadi,SN 1.3,2
King Pasenadi Kosala,King Pasenadi,SN 1.44,5
King Pasenadi Kosala,King Pasenadi,SN 13.3,5
King Pasenadi Kosala,King Pasenadi,SN 14.3,3
King Pasenadi Kosala,King Pasenadi,SN 15.3,2
King Pasenadi Kosala,King Pasenadi,SN 17.3,1
King Pasenadi Kosala,King Pasenadi,SN 19.3,1
King Pasenadi Kosala,King Pasenadi,SN 20.3,1
King Pasenadi Kosala,King Pasenadi,SN 23.3,1
King Pasenadi Kosala,King Pasenadi,SN 24.3,1
King Pasenadi Kosala,King Pasenadi,SN 25.3,1
King Pasenadi Kosala,King Pasenadi,SN 4.3,1
King Pasenadi Kosala,King Pasenadi,SN 5.3,1
King Pasenadi Kosala,King Pasenadi,SN 6.3,1
King Pasenadi Kosala,King Pasenadi,SN 7.3,1
King Pasenadi Kosala,King Pasenadi,SN 8.3,1
King Pasenadi Kosala,King Pasenadi,Ud 2.2,2
King Pasenadi Kosala,King Pasenadi,Ud 2.6,2
King Pasenadi Kosala,King Pasenadi,Ud 2.9,2
King Pasenadi Kosala,King Pasenadi,Ud 4.8,1
King Pasenadi Kosala,King Pasenadi,Ud 5.1,1
King Pasenadi Kosala,King Pasenadi,Ud 6.2,3
King Seniya Bimbisara,King Seniya Bimbisāra,MN 14,6
King Seniya Bimbisara,King Seniya Bimbisāra,MN 86,2
King Seniya Bimbisara,King Seniya Bimbisāra,Ud 2.2,2
Kisagotami,,SN 3.5,5
Maddakucchi,,SN 13.4,1
Maddakucchi,,SN 38.1,2
Magandiya,,MN 75,19
Magandiya,,SN 3.22,2
Magandiya,,Sn 4.9,4
King Maha Sudassana,Maha Sudassana|Mahasudassana,DN 16,2
Makkhali Gosala,,DN 16,2
Makkhali Gosala,,DN 2,4
Makkhali Gosala,,MN 36,2
Makkhali Gosala,,SN 1.3,1
Makkhali Gosala,,SN 9.44,1
Mara,Evil One|Dark One,AN 24.4,1
Mara,Evil One|Dark One,AN 39.9,3
Mara,Evil One|Dark One,AN 41.9,1
Mara,Evil One|Dark One,AN 49.5,9
Mara,Evil One|Dark One,AN 63.7,2
Mara,Evil One|Dark One,DN 16,12
Mara,Evil One|Dark One,DN 20,6
Mara,Evil One|Dark One,DN 26,1
Mara,Evil One|Dark One,DN 32,1
Mara,Evil One|Dark One,Iti 100-112,2
Mara,Evil One|Dark One,Iti 50-99,3
Mara,Evil One|Dark One,Iti 72-90,2
Mara,Evil One|Dark One,MN 106,2
Mara,Evil One|Dark One,MN 116,1
Mara,Evil One|Dark One,MN 117,1
Mara,Evil One|Dark One,MN 119,8
Mara,Evil One|Dark One,MN 12,3
Mara,Evil One|Dark One,MN 122,1
Mara,Evil One|Dark One,MN 125,1
Mara,Evil One|Dark One,MN 141,4
Mara,Evil One|Dark One,MN 18,2
Mara,Evil One|Dark One,MN 19,1
Mara,Evil One|Dark One,MN 26,11
Mara,Evil One|Dark One,MN 41,1
Mara,Evil One|Dark One,MN 49,6
Mara,Evil One|Dark One,Miln 5,2
Mara,Evil One|Dark One,SN 1.5,8
Mara,Evil One|Dark One,SN 10.5,8
Mara,Evil One|Dark One,SN 11.56,6
Mara,Evil One|Dark One,SN 11.7,2
Mara,Evil One|Dark One,SN 115.35,4
Mara,Evil One|Dark One,SN 12.10,2
Mara,Evil One|Dark One,SN 13.4,2
Mara,Evil One|Dark One,SN 189.35,4
Mara,Evil One|Dark One,SN 19.4,6
Mara,Evil One|Dark One,SN 199.35,2
Mara,Evil One|Dark One,SN 2.5,8
Mara,Evil One|Dark One,SN 2.6,5
Mara,Evil One|Dark One,SN 20.4,3
Mara,Evil One|Dark One,SN 202.35,2
Mara,Evil One|Dark One,SN 207.35,1
Mara,Evil One|Dark One,SN 3.17,1
Mara,Evil One|Dark One,SN 3.5,8
Mara,Evil One|Dark One,SN 4.5,8
Mara,Evil One|Dark One,SN 5.5,8
Mara,Evil One|Dark One,SN 53.46,1
Mara,Evil One|Dark One,SN 54.46,1
Mara,Evil One|Dark One,SN 56.22,1
Mara,Evil One|Dark One,SN 6.47,2
Mara,Evil One|Dark One,SN 6.5,6
Mara,Evil One|Dark One,SN 63.22,3
Mara,Evil One|Dark One,SN 7.47,2
Mara,Evil One|Dark One,SN 7.5,6
Mara,Evil One|Dark One,SN 8.4,2
Mara,Evil One|Dark One,SN 8.5,6
Mara,Evil One|Dark One,SN 9.5,8
Mara,Evil One|Dark One,Sn 1.10,2
Mara,Evil One|Dark One,Sn 1.2,1
Mara,Evil One|Dark One,Sn 1.4,2
Mara,Evil One|Dark One,Sn 3.12,3
Mara,Evil One|Dark One,Sn 3.2,6
Mara,Evil One|Dark One,Thag 21,3
Mara,Evil One|Dark One,Ud 6.1,4
Megha,,MN 116,1
Methula,,MN 116,1
Migajaala,,SN 63.35,4
Moggallana the Guardsman,,MN 108,5
Moliya Sivaka,,SN 21.36,2
Mucalinda,,Ud 2.1,3
Nakula's father,,AN 16.6,3
Nakula's father,,AN 55.4,2
Nakula's mother,,AN 16.6,9
Nakula's mother,,AN 55.4,2
Nakulapita,,SN 1.22,4
Nala,,DN 11,2
Nala,,DN 16,4
Nala,,DN 20,1
Nala,,SN 13.47,2
Nala,,SN 14.38,1
Nala,,SN 6.42,1
Nala,,SN 8.42,1
Nala,,SN 9.42,4
Nala,,Sn 3.11,1
Nala,,Vv 3.7,1
Nanda,,AN 37.6,1
Nanda,,AN 66.3,1
Nanda,,AN 9.8,6
Nanda,,DN 16,2
Nanda,,MN 116,1
Nanda,,MN 146,9
Nanda,,MN 36,1
Nanda,,SN 1.55,1
Nanda,,SN 200.35,5
Nanda,,SN 30.55,4
Nanda,,SN 8.21,2
Nanda,,Sn 5.7,4
Nanda,,Ud 1.5,1
Nanda,,Ud 3.2,32
Namuci,,DN 20,1
Namuci,,Sn 3.2,2
Nandaka,,AN 66.3,1
Nandaka,,MN 146,9
Nandaka,,SN 30.55,4
Nigantha Nathaputta,,SN 1.3,1
Nimmanarati,,AN 29.10,1
Nimmanarati,,AN 43.8,1
Nimmanarati,,DN 11,2
Nimmanarati,,DN 20,1
Nimmanarati,,MN 97,3
Nimmanarati,,SN 11.56,2
Pajapati,Pajaapati|deva-king Pajapati,AN 10.11,3
Pajapati,Pajaapati|deva-king Pajapati,MN 1,4
Pajapati,Pajaapati|deva-king Pajapati,MN 22,2
Pajapati,Pajaapati|deva-king Pajapati,MN 49,3
Pajapati,Pajaapati|deva-king Pajapati,SN 3.11,6
Pajapati,Pajaapati|deva-king Pajapati,SN 79.22,1
Pakudha Kaccayana,,DN 16,2
Pakudha Kaccayana,,DN 2,4
Pakudha Kaccayana,,MN 36,1
Pakudha Kaccayana,,SN 1.3,1
Paranimmita,,AN 29.10,1
Paranimmita,,AN 43.8,1
Paranimmita,,DN 11,2
Paranimmita,,DN 20,1
Paranimmita,,MN 97,3
Paranimmita,,SN 11.56,2
Parasiri,,MN 152,5
Pañcakanga,,MN 59,9
Pañcakanga,,MN 78,6
Pañcakanga,,SN 19.36,9
Pañcasikha,,DN 20,1
Pukkusa,,DN 16,10
Pukkusa,,MN 140,8
Purana Kassapa,,AN 38.9,1
Purana Kassapa,,DN 16,2
Purana Kassapa,,DN 2,4
Purana Kassapa,,MN 36,1
Purana Kassapa,,SN 1.3,1
Purana Kassapa,,SN 60.22,1
Purana Kassapa,,SN 9.44,1
Purindada,,DN 20,1
Queen Videha,,DN 2,1
Queen Videha,,SN 14.3,2
Queen Videha,,SN 15.3,1
Rahu,,AN 50.4,1
Rahu,,DN 20,1
Rahu,,MN 13,1
Rahu,,MN 14,1
Rahu,,MN 147,12
Rahu,,MN 61,15
Rahu,,MN 62,10
Rahu,,SN 10.2,6
Rahu,,SN 9.2,5
Rahu,,Sn 2.11,1
Ratthapala,,MN 82,60
Rohitassa,,AN 45.4,2
Rohitassa,,SN 26.2,2
Saccaka the Nigaṇṭha-son,Saccaka,MN 35,20
Saccaka the Nigaṇṭha-son,Saccaka,MN 36,7
Sakula,,MN 90,5
Satullapa,,SN 38.1,1
