verse_id,verse_identifier,entity_id,entity_canonical,entity_type,mention,normalized,start_pos,end_pos
17569,an05.041.than.html,670,Buddha,PERSON,Blessed One,blessed one,47,58
17569,an05.041.than.html,670,Buddha,PERSON,Blessed One,blessed one,147,158
17577,an05.043.than.html,661,Anathapindika,PERSON,Anathapindika,anathapindika,5,18
17577,an05.043.than.html,670,Buddha,PERSON,Blessed One,blessed one,47,58
17577,an05.043.than.html,670,Buddha,PERSON,Blessed One,blessed one,147,158
17589,an05.049.hekh.html,696,King Pasenadi Kosala,PERSON,King Pasenadi,king pasenadi,94,107
17600,an05.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
17600,an05.049.than.html,696,King Pasenadi Kosala,PERSON,King Pasenadi,king pasenadi,97,110
17600,an05.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,135,146
17600,an05.049.than.html,696,King Pasenadi Kosala,PERSON,King Pasenadi,king pasenadi,360,373
17600,an05.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,501,512
17611,an05.051.than.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
17612,an05.051.than.html,670,Buddha,PERSON,Blessed One,blessed one,37,48
17613,an05.051.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
17619,an05.053.than.html,670,Buddha,PERSON,Tathagata,tathagata,67,76
17619,an05.053.than.html,670,Buddha,PERSON,Blessed One,blessed one,103,114
17619,an05.053.than.html,670,Buddha,PERSON,Teacher,teacher,292,299
17621,an05.053.than.html,670,Buddha,PERSON,Teacher,teacher,67,74
17643,an05.073.than.html,670,Buddha,PERSON,Blessed One,blessed one,32,43
17643,an05.073.than.html,670,Buddha,PERSON,Blessed One,blessed one,143,154
17680,an05.076.than.html,670,Buddha,PERSON,Blessed One,blessed one,75,86
17680,an05.076.than.html,670,Buddha,PERSON,Blessed One,blessed one,202,213
17681,an05.076.than.html,670,Buddha,PERSON,Blessed One,blessed one,91,102
17683,an05.076.than.html,670,Buddha,PERSON,Blessed One,blessed one,75,86
17683,an05.076.than.html,670,Buddha,PERSON,Blessed One,blessed one,202,213
17728,an05.079.than.html,670,Buddha,PERSON,Tathagata,tathagata,235,244
17767,an05.114.than.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
17767,an05.114.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,86,97
17767,an05.114.than.html,670,Buddha,PERSON,Blessed One,blessed one,186,197
17767,an05.114.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,212,218
17774,an05.121.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
17777,an05.129.than.html,670,Buddha,PERSON,Tathagata,tathagata,287,296
17816,an05.140.than.html,670,Buddha,PERSON,Tathagata,tathagata,100,109
17835,an05.159.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
17835,an05.159.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,204,215
17835,an05.159.than.html,670,Buddha,PERSON,Blessed One,blessed one,339,350
17835,an05.159.than.html,670,Buddha,PERSON,Blessed One,blessed one,385,396
17835,an05.159.than.html,670,Buddha,PERSON,Blessed One,blessed one,457,468
17836,an05.159.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,45,51
17842,an05.159.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,45,51
17878,an05.176.than.html,661,Anathapindika,PERSON,Anathapindika,anathapindika,5,18
17878,an05.176.than.html,670,Buddha,PERSON,Blessed One,blessed one,87,98
17878,an05.176.than.html,670,Buddha,PERSON,Blessed One,blessed one,187,198
17879,an05.176.than.html,670,Buddha,PERSON,Blessed One,blessed one,47,58
17879,an05.176.than.html,670,Buddha,PERSON,Blessed One,blessed one,127,138
17881,an05.176.than.html,670,Buddha,PERSON,Blessed One,blessed one,5,16
17881,an05.176.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,36,45
17884,an05.179.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,640,649
17886,an05.179.than.html,661,Anathapindika,PERSON,Anathapindika,anathapindika,5,18
17886,an05.179.than.html,670,Buddha,PERSON,Blessed One,blessed one,87,98
17886,an05.179.than.html,670,Buddha,PERSON,Blessed One,blessed one,166,177
17886,an05.179.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,204,213
17891,an05.179.than.html,670,Buddha,PERSON,Awakened One,awakened one,98,110
17891,an05.179.than.html,670,Buddha,PERSON,Blessed One,blessed one,125,136
17891,an05.179.than.html,670,Buddha,PERSON,Teacher,teacher,316,323
17892,an05.179.than.html,670,Buddha,PERSON,Blessed One,blessed one,104,115
17893,an05.179.than.html,670,Buddha,PERSON,Blessed One,blessed one,86,97
17893,an05.179.than.html,670,Buddha,PERSON,Blessed One,blessed one,333,344
17896,an05.179.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,0,9
17897,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
17897,an05.180.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,347,358
17897,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,409,420
17897,an05.180.than.html,670,Buddha,PERSON,Tathagata,tathagata,476,485
17897,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,525,536
17897,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,586,597
17897,an05.180.than.html,670,Buddha,PERSON,Tathagata,tathagata,653,662
17898,an05.180.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,14,20
17898,an05.180.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,122,129
17898,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,134,145
17898,an05.180.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,202,209
17898,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,214,225
17906,an05.180.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,14,21
17906,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,26,37
17906,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,141,152
17906,an05.180.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,251,258
17906,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,263,274
17908,an05.180.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,16,23
17908,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,28,39
17908,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,144,155
17908,an05.180.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,257,264
17908,an05.180.than.html,670,Buddha,PERSON,Blessed One,blessed one,269,280
17910,an05.180.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,4,10
17911,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17912,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17912,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,302,311
17913,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,22,31
17913,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,182,191
17914,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,22,31
17914,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,205,214
17915,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,22,31
17915,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,222,231
17916,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,22,31
17916,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,217,226
17917,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,14,23
17918,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17919,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17919,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,309,318
17920,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17920,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,432,441
17921,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17921,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,256,265
17922,an05.196.than.html,670,Buddha,PERSON,Tathagata,tathagata,9,18
17965,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,360,371
17965,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,412,423
17965,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,433,444
17966,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,377,388
17966,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,429,440
17966,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,450,461
17967,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,378,389
17967,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,430,441
17967,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,451,462
17968,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,373,384
17968,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,425,436
17968,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,446,457
17969,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,384,395
17969,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,436,447
17969,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,457,468
17970,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,284,295
17970,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,336,347
17970,an06.013.than.html,670,Buddha,PERSON,Blessed One,blessed one,357,368
17972,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
17972,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,319,330
17973,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,401,412
17974,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,317,328
17975,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,88,99
17975,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,243,254
17975,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,400,411
17976,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,187,198
17976,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,360,371
17976,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,601,612
17977,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,184,195
17977,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,354,365
17977,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,595,606
17978,an06.016.than.html,670,Buddha,PERSON,Teacher,teacher,289,296
17978,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,378,389
17978,an06.016.than.html,670,Buddha,PERSON,Teacher,teacher,650,657
17978,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,739,750
17978,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,980,991
17980,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,160,171
17980,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,210,221
17980,an06.016.than.html,670,Buddha,PERSON,Blessed One,blessed one,272,283
17980,an06.016.than.html,670,Buddha,PERSON,Teacher,teacher,995,1002
17981,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,34,45
17983,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
17984,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
17986,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,77,88
17987,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,32,43
17989,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,69,80
17990,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,32,43
17990,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,194,205
17991,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,32,43
17991,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,229,240
17992,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,32,43
17992,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,227,238
17993,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,32,43
17993,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,252,263
17994,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,24,35
17994,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,319,330
17995,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,287,298
17997,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
17997,an06.019.than.html,670,Buddha,PERSON,Blessed One,blessed one,73,84
17998,an06.020.than.html,670,Buddha,PERSON,Blessed One,blessed one,34,45
18002,an06.020.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
18002,an06.020.than.html,670,Buddha,PERSON,Blessed One,blessed one,73,84
18006,an06.037.than.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
18006,an06.037.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,150,155
18006,an06.037.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,255,264
18006,an06.037.than.html,766,Ven. Moggallana,PERSON,Moggallana,moggallana,267,277
18006,an06.037.than.html,670,Buddha,PERSON,Blessed One,blessed one,283,294
18006,an06.037.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,373,378
18006,an06.037.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,478,487
18006,an06.037.than.html,766,Ven. Moggallana,PERSON,Moggallana,moggallana,490,500
18006,an06.037.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,577,582
18006,an06.037.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,682,691
18006,an06.037.than.html,766,Ven. Moggallana,PERSON,Moggallana,moggallana,694,704
18013,an06.038.niza.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
18013,an06.038.niza.html,670,Buddha,PERSON,Blessed One,blessed one,73,84
18013,an06.038.niza.html,670,Buddha,PERSON,Blessed One,blessed one,241,252
18014,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,0,16
18025,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,8,24
18025,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,34,50
18025,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,52,68
18025,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,329,345
18025,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,398,414
18025,an06.038.niza.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,535,551
18026,an06.041.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
18030,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
18031,an06.042.than.html,670,Buddha,PERSON,Master Gotama,master gotama,311,324
18031,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,374,385
18033,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,37,48
18033,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,69,80
18034,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,184,195
18036,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,14,25
18036,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,123,134
18036,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,181,192
18036,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,228,239
18036,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,430,441
18036,an06.042.than.html,670,Buddha,PERSON,Blessed One,blessed one,549,560
18073,an06.047.than.html,670,Buddha,PERSON,Blessed One,blessed one,43,54
18073,an06.047.than.html,670,Buddha,PERSON,Blessed One,blessed one,213,224
18081,an06.047.than.html,670,Buddha,PERSON,Blessed One,blessed one,252,263
18081,an06.047.than.html,670,Buddha,PERSON,Blessed One,blessed one,335,346
18081,an06.047.than.html,670,Buddha,PERSON,Blessed One,blessed one,413,424
18083,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
18083,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,243,254
18083,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,360,371
18083,an06.049.than.html,670,Buddha,PERSON,Teacher,teacher,791,798
18083,an06.049.than.html,670,Buddha,PERSON,Teacher,teacher,827,834
18083,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,903,914
18084,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,66,77
18084,an06.049.than.html,670,Buddha,PERSON,Teacher,teacher,495,502
18084,an06.049.than.html,670,Buddha,PERSON,Teacher,teacher,531,538
18084,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,608,619
18085,an06.049.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
18086,an06.051.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,5,16
18086,an06.051.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,230,239
18087,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,7,13
18088,an06.051.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,21,30
18090,an06.051.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,0,11
18091,an06.051.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,28,37
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,86,92
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,122,128
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,173,179
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,379,385
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,481,487
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,591,597
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,699,705
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,833,839
18092,an06.051.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1159,1165
18107,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
18107,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,363,374
18108,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
18108,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,355,366
18108,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,414,425
18108,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,550,561
18110,an06.055.than.html,771,Ven. Sona,PERSON,Sona,sona,24,28
18119,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,35,46
18119,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,102,113
18121,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,105,116
18121,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,193,204
18121,an06.055.than.html,670,Buddha,PERSON,Blessed One,blessed one,304,315
18130,an06.063.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
18195,an06.087.than.html,670,Buddha,PERSON,Tathagata,tathagata,129,138
18198,an06.087.than.html,670,Buddha,PERSON,Tathagata,tathagata,145,154
18201,an06.088.than.html,670,Buddha,PERSON,Tathagata,tathagata,47,56
18204,an06.088.than.html,670,Buddha,PERSON,Tathagata,tathagata,47,56
18210,an06.103.than.html,670,Buddha,PERSON,Teacher,teacher,468,475
18216,an07.006.than.html,670,Buddha,PERSON,Tathagata,tathagata,130,139
18216,an07.006.than.html,670,Buddha,PERSON,Blessed One,blessed one,166,177
18216,an07.006.than.html,670,Buddha,PERSON,Teacher,teacher,359,366
18224,an07.007.than.html,670,Buddha,PERSON,Blessed One,blessed one,54,65
18224,an07.007.than.html,670,Buddha,PERSON,Blessed One,blessed one,159,170
18249,an07.021.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
18251,an07.021.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
18260,an07.031.than.html,670,Buddha,PERSON,Teacher,teacher,15,22
18261,an07.031.than.html,670,Buddha,PERSON,Blessed One,blessed one,131,142
18261,an07.031.than.html,670,Buddha,PERSON,Blessed One,blessed one,248,259
18262,an07.031.than.html,670,Buddha,PERSON,Teacher,teacher,34,41
18262,an07.031.than.html,670,Buddha,PERSON,Teacher,teacher,66,73
18262,an07.031.than.html,670,Buddha,PERSON,Blessed One,blessed one,120,131
18263,an07.031.than.html,670,Buddha,PERSON,Blessed One,blessed one,34,45
